ZINC_ID,SMILES
ZINC8j0000002IvI,O=C(O)C1CN(Cc2ncsc2Br)C[C@H]1c1cccc(F)c1
ZINC8j0000002IvI,O=C(O)C1CN(c2scnc2CO)C[C@H]1c1cccc(F)c1
ZINCal0000001Cmu,O=C(O)C1CN(Cc2ncsc2C2CC2)C[C@H]1c1cccc(F)c1
ZINC970000002IvK,O=C(O)C1CN(Cc2ncsc2CO)C[C@H]1c1cccc(F)c1
ZINC970000002IvK,O=C(O)C1CN(Cc2scnc2CO)C[C@H]1c1cccc(F)c1
ZINC8d0000002Iwl,O=C(O)C1CN(Cc2nnc(Br)s2)C[C@H]1c1cccc(F)c1
ZINC8d0000002Iwl,O=C(O)C1CN(c2nnc(CO)s2)C[C@H]1c1cccc(F)c1
ZINCaf0000001CdT,O=C(O)C1CN(Cc2nnc(C3CC3)s2)C[C@H]1c1cccc(F)c1
ZINC8c0000002Iwz,O=C(O)C1CN(Cc2nnc(Cl)s2)C[C@H]1c1cccc(F)c1
ZINCa50000002Iwc,O=C(O)C1CN(Cc2nnc3n2CCC3)C[C@H]1c1cccc(F)c1
ZINCa70000002IwG,O=C(O)C1CN(Cc2nncn2C2CC2)C[C@H]1c1cccc(F)c1
ZINC760000002IwM,O=C(O)C1CN(Cc2nncs2)C[C@H]1c1cccc(F)c1
ZINCa50000002Ixf,O=C(O)C1CN(Cc2nnn3c2CCC3)C[C@H]1c1cccc(F)c1
ZINC8c0000002Ixj,O=C(O)C1CN(c2snnc2CO)C[C@H]1c1cccc(F)c1
ZINCag0000005yry,O=C(O)C1CN(Cc2nocc2C2CC2)C[C@H]1c1cccc(F)c1
ZINC950000002IxF,O=C(O)C1CN(Cc2nonc2CO)C[C@H]1c1cccc(F)c1
ZINCal0000005yrF,O=C(O)C1CN(Cc2nscc2C2CC2)C[C@H]1c1cccc(F)c1
ZINCaa0000002Iym,O=C(O)C1CN(Cc2onc(Br)c2CO)C[C@H]1c1cccc(F)c1
ZINCaa0000002Iym,O=C(O)C1CN(Cc2c(Br)noc2CO)C[C@H]1c1cccc(F)c1
ZINCaa0000002Iym,O=C(O)C1CN(c2noc(CO)c2CO)C[C@H]1c1cccc(F)c1
ZINCag0000005yrI,O=C(O)C1CN(Cc2oncc2C2CC2)C[C@H]1c1cccc(F)c1
ZINC8e0000002Iyn,O=C(O)C1CN(Cc2oncc2Cl)C[C@H]1c1cccc(F)c1
ZINC8e0000002Iyn,O=C(O)C1CN(c2cnoc2CO)C[C@H]1c1cccc(F)c1
ZINC9r0000000BRX,O=C(O)C1CN(Cc2sc(Br)nc2Br)C[C@H]1c1cccc(F)c1
ZINC9r0000000BRX,O=C(O)C1CN(c2nc(Br)c(CO)s2)C[C@H]1c1cccc(F)c1
ZINC9r0000000BRX,O=C(O)C1CN(c2nc(Br)sc2CO)C[C@H]1c1cccc(F)c1
ZINC9p0000002IyQ,O=C(O)C1CN(Cc2sc(Cl)nc2Cl)C[C@H]1c1cccc(F)c1
ZINC9p0000002IyQ,O=C(O)C1CN(c2nc(Cl)c(CO)s2)C[C@H]1c1cccc(F)c1
ZINC9p0000002IyQ,O=C(O)C1CN(c2nc(Cl)sc2CO)C[C@H]1c1cccc(F)c1
ZINC8q0000000Bfk,O=C(O)C1CN(Cc2sccc2Br)C[C@H]1c1cccc(F)c1
ZINC8q0000000Bfk,O=C(O)C1CN(c2ccsc2CO)C[C@H]1c1cccc(F)c1
ZINCar0000000qHM,O=C(O)C1CN(Cc2sccc2C2CC2)C[C@H]1c1cccc(F)c1
ZINC8j0000002IyR,O=C(O)C1CN(c2ncsc2CO)C[C@H]1c1cccc(F)c1
ZINC8i0000002IyV,O=C(O)C1CN(Cc2scnc2Cl)C[C@H]1c1cccc(F)c1
ZINC9p0000002Iz1,O=C(O)C1CN(Cc2snc(Cl)c2Cl)C[C@H]1c1cccc(F)c1
ZINC9p0000002Iz1,O=C(O)C1CN(c2nsc(CO)c2Cl)C[C@H]1c1cccc(F)c1
ZINC9p0000002Iz1,O=C(O)C1CN(c2c(Cl)nsc2CO)C[C@H]1c1cccc(F)c1
ZINC8j0000002IyZ,O=C(O)C1CN(Cc2sncc2Br)C[C@H]1c1cccc(F)c1
ZINC8j0000002IyZ,O=C(O)C1CN(c2cnsc2CO)C[C@H]1c1cccc(F)c1
ZINCal0000001Cmv,O=C(O)C1CN(Cc2sncc2C2CC2)C[C@H]1c1cccc(F)c1
ZINC8b0000002JHu,O=C(O)C1CN(Cn2cc(Br)cn2)C[C@H]1c1cccc(F)c1
ZINC8b0000002JHu,O=C(O)C1CN(c2cnn(CO)c2)C[C@H]1c1cccc(F)c1
ZINC8a0000002JI0,O=C(O)C1CN(Cn2cc(Cl)cn2)C[C@H]1c1cccc(F)c1
ZINC8b0000002JHy,O=C(O)C1CN(Cn2ccc(Br)n2)C[C@H]1c1cccc(F)c1
ZINC8b0000002JHy,O=C(O)C1CN(c2ccn(CO)n2)C[C@H]1c1cccc(F)c1
ZINC850000002JIt,O=C(O)C1CN(c2ncn(CO)n2)C[C@H]1c1cccc(F)c1
ZINC750000002JIv,O=C(O)C1CN(Cn2cncn2)C[C@H]1c1cccc(F)c1
ZINC9d0000002JIG,O=C(O)C1CN(c2nc(Br)n(CO)n2)C[C@H]1c1cccc(F)c1
ZINC9d0000002JIG,O=C(O)C1CN(c2nc(Br)nn2CO)C[C@H]1c1cccc(F)c1
ZINC9h0000002JGx,O=C(O)C1CN([C@H](C(F)F)C(F)(F)F)C[C@H]1c1cccc(F)c1
ZINC9h0000002JGx,O=C(O)C1CN([C@@H](C(F)F)C(F)(F)F)C[C@H]1c1cccc(F)c1
ZINCad0000002JGz,O=C(O)C1CN([C@H](C(F)F)[C@@H]2CCCO2)C[C@H]1c1cccc(F)c1
ZINCad0000002JGz,O=C(O)C1CN([C@@H](C(F)F)[C@@H]2CCCO2)C[C@H]1c1cccc(F)c1
ZINCad0000002JGA,O=C(O)C1CN([C@H](C(F)F)[C@H]2CCCO2)C[C@H]1c1cccc(F)c1
ZINCad0000002JGA,O=C(O)C1CN([C@@H](C(F)F)[C@H]2CCCO2)C[C@H]1c1cccc(F)c1
ZINC9j0000002JF5,O=C(O)C1CN([C@H](C2CC2)C(F)(F)F)C[C@H]1c1cccc(F)c1
ZINC9j0000002JF5,O=C(O)C1CN([C@@H](C2CC2)C(F)(F)F)C[C@H]1c1cccc(F)c1
ZINC9l0000002JFb,O=C(O)C1CN([C@H](C2CCC2)C2CC2)C[C@H]1c1cccc(F)c1
ZINC9l0000002JFb,O=C(O)C1CN([C@@H](C2CCC2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCa70000002JFK,O=C(O)C1CN([C@H](C2CNC2)C(F)(F)F)C[C@H]1c1cccc(F)c1
ZINCa70000002JFK,O=C(O)C1CN([C@@H](C2CNC2)C(F)(F)F)C[C@H]1c1cccc(F)c1
ZINCao0000002JFX,O=C(O)C1CN(C[C@H](O)c2cc(Br)no2)C[C@H]1c1cccc(F)c1
ZINCao0000002JGl,O=C(O)C1CN([C@H](CF)C2CCCCC2)C[C@H]1c1cccc(F)c1
ZINCao0000002JGl,O=C(O)C1CN([C@@H](CF)C2CCCCC2)C[C@H]1c1cccc(F)c1
ZINCa50000001fn5,O=C(O)C1CN([C@H](CF)CN2CC(F)C2)C[C@H]1c1cccc(F)c1
ZINCa50000001fn5,O=C(O)C1CN([C@@H](CF)CN2CC(F)C2)C[C@H]1c1cccc(F)c1
ZINC9600000000kl,O=C(O)C1CN([C@H](CF)CN2CCC2)C[C@H]1c1cccc(F)c1
ZINC9600000000kl,O=C(O)C1CN([C@@H](CF)CN2CCC2)C[C@H]1c1cccc(F)c1
ZINCaa0000001KjR,O=C(O)C1CN([C@H](CF)CN2CCCC2)C[C@H]1c1cccc(F)c1
ZINCaa0000001KjR,O=C(O)C1CN([C@@H](CF)CN2CCCC2)C[C@H]1c1cccc(F)c1
ZINC9600000057gi,O=C(O)C1CN([C@H](CF)CNC2CC2)C[C@H]1c1cccc(F)c1
ZINC9600000057gi,O=C(O)C1CN([C@@H](CF)CNC2CC2)C[C@H]1c1cccc(F)c1
ZINCa50000005lxx,O=C(O)C1CN([C@H](CF)CNC2COC2)C[C@H]1c1cccc(F)c1
ZINCa50000005lxx,O=C(O)C1CN([C@@H](CF)CNC2COC2)C[C@H]1c1cccc(F)c1
ZINCa90000004Mxq,O=C(O)C1CN([C@H](CF)CNCC2CC2)C[C@H]1c1cccc(F)c1
ZINCa90000004Mxq,O=C(O)C1CN([C@@H](CF)CNCC2CC2)C[C@H]1c1cccc(F)c1
ZINC9i0000006ivo,O=C(O)C1CN([C@H](CF)CSC2CC2)C[C@H]1c1cccc(F)c1
ZINC9i0000006ivo,O=C(O)C1CN([C@@H](CF)CSC2CC2)C[C@H]1c1cccc(F)c1
ZINCam0000001iL2,O=C(O)C1CN([C@H](CF)CSC2CCC2)C[C@H]1c1cccc(F)c1
ZINCam0000001iL2,O=C(O)C1CN([C@@H](CF)CSC2CCC2)C[C@H]1c1cccc(F)c1
ZINCa60000005Vj3,O=C(O)C1CN([C@H](CF)CSC2CNC2)C[C@H]1c1cccc(F)c1
ZINCa60000005Vj3,O=C(O)C1CN([C@@H](CF)CSC2CNC2)C[C@H]1c1cccc(F)c1
ZINCaa0000001g9J,O=C(O)C1CN([C@H](CF)CSC2COC2)C[C@H]1c1cccc(F)c1
ZINCaa0000001g9J,O=C(O)C1CN([C@@H](CF)CSC2COC2)C[C@H]1c1cccc(F)c1
ZINCah00000049S6,O=C(O)C1CN([C@H](CF)CSC2CSC2)C[C@H]1c1cccc(F)c1
ZINCah00000049S6,O=C(O)C1CN([C@@H](CF)CSC2CSC2)C[C@H]1c1cccc(F)c1
ZINCaj0000006ivx,O=C(O)C1CN([C@H](CF)CSCC(F)F)C[C@H]1c1cccc(F)c1
ZINCaj0000006ivx,O=C(O)C1CN([C@@H](CF)CSCC(F)F)C[C@H]1c1cccc(F)c1
ZINCak0000001ipO,O=C(O)C1CN([C@H](CF)CSCC2CC2)C[C@H]1c1cccc(F)c1
ZINCak0000001ipO,O=C(O)C1CN([C@@H](CF)CSCC2CC2)C[C@H]1c1cccc(F)c1
ZINCa800000000Oo,O=C(O)C1CN([C@H](CF)Cn2cccn2)C[C@H]1c1cccc(F)c1
ZINCa800000000Oo,O=C(O)C1CN([C@@H](CF)Cn2cccn2)C[C@H]1c1cccc(F)c1
ZINCa800000000Op,O=C(O)C1CN([C@H](CF)Cn2ccnc2)C[C@H]1c1cccc(F)c1
ZINCa800000000Op,O=C(O)C1CN([C@@H](CF)Cn2ccnc2)C[C@H]1c1cccc(F)c1
ZINCa50000001fn6,O=C(O)C1CN([C@H](CF)Cn2ccnn2)C[C@H]1c1cccc(F)c1
ZINCa50000001fn6,O=C(O)C1CN([C@@H](CF)Cn2ccnn2)C[C@H]1c1cccc(F)c1
ZINCa50000001fn7,O=C(O)C1CN([C@H](CF)Cn2cncn2)C[C@H]1c1cccc(F)c1
ZINCa50000001fn7,O=C(O)C1CN([C@@H](CF)Cn2cncn2)C[C@H]1c1cccc(F)c1
ZINCa50000003UAj,O=C(O)C1CN([C@H](CF)Cn2cnnn2)C[C@H]1c1cccc(F)c1
ZINCa50000003UAj,O=C(O)C1CN([C@@H](CF)Cn2cnnn2)C[C@H]1c1cccc(F)c1
ZINCam0000002JGj,O=C(O)C1CN([C@H](CF)c2ccccc2)C[C@H]1c1cccc(F)c1
ZINCam0000002JGj,O=C(O)C1CN([C@@H](CF)c2ccccc2)C[C@H]1c1cccc(F)c1
ZINCa90000004MxK,O=C(O)C1CN([C@H](CN2CCC2)C(F)F)C[C@H]1c1cccc(F)c1
ZINCa90000004MxK,O=C(O)C1CN([C@@H](CN2CCC2)C(F)F)C[C@H]1c1cccc(F)c1
ZINCaa0000001g9K,O=C(O)C1CN([C@H](CN2CCC2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCaa0000001g9K,O=C(O)C1CN([C@@H](CN2CCC2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCa90000001Kdg,O=C(O)C1CN([C@H](CNC2CC2)C(F)F)C[C@H]1c1cccc(F)c1
ZINCa90000001Kdg,O=C(O)C1CN([C@@H](CNC2CC2)C(F)F)C[C@H]1c1cccc(F)c1
ZINCab0000001gl1,O=C(O)C1CN([C@H](CNC2CC2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCab0000001gl1,O=C(O)C1CN([C@@H](CNC2CC2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCal0000006iwb,O=C(O)C1CN([C@H](CSC2CC2)C(F)F)C[C@H]1c1cccc(F)c1
ZINCal0000006iwb,O=C(O)C1CN([C@@H](CSC2CC2)C(F)F)C[C@H]1c1cccc(F)c1
ZINCar0000000D8R,O=C(O)C1CN([C@H](c2cccs2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCar0000000D8R,O=C(O)C1CN([C@@H](c2cccs2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCa80000004SVK,O=C(O)C1CN([C@H](c2nc[nH]n2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCa80000004SVK,O=C(O)C1CN([C@@H](c2nc[nH]n2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCae0000004TfP,O=C(O)C1CN([C@H](c2ncc[nH]2)C2CC2)C[C@H]1c1cccc(F)c1
ZINCae0000004TfP,O=C(O)C1CN([C@@H](c2ncc[nH]2)C2CC2)C[C@H]1c1cccc(F)c1
ZINC9b0000002JiR,O=C(O)C1CN([C@H]2C(Br)=CC=C[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC9b0000002JiR,O=C(O)C1CN([C@@H]2C=CC=C(Br)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC9b0000002JiR,O=C(O)C1CN([C@@H]2C(Br)=CC=C[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC9b0000002JiR,O=C(O)C1CN([C@H]2C=CC=C(Br)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSW,O=C(O)C1CN([C@H]2C(Br)=C[C@@H]3CC[C@@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSW,O=C(O)C1CN([C@@H]2C(Br)=C[C@@H]3CC[C@@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSX,O=C(O)C1CN([C@H]2C(Br)=C[C@@H]3CC[C@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSX,O=C(O)C1CN([C@@H]2C(Br)=C[C@@H]3CC[C@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSY,O=C(O)C1CN([C@H]2C(Br)=C[C@H]3CC[C@@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSY,O=C(O)C1CN([C@@H]2C(Br)=C[C@H]3CC[C@@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSZ,O=C(O)C1CN([C@H]2C(Br)=C[C@H]3CC[C@H]2C3)C[C@H]1c1cccc(F)c1
ZINCaq0000000CSZ,O=C(O)C1CN([C@@H]2C(Br)=C[C@H]3CC[C@H]2C3)C[C@H]1c1cccc(F)c1
ZINC9a0000002Jkc,O=C(O)C1CN([C@H]2C(Cl)=CC=C[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC9a0000002Jkc,O=C(O)C1CN([C@@H]2C=CC=C(Cl)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC9a0000002Jkc,O=C(O)C1CN([C@@H]2C(Cl)=CC=C[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC9a0000002Jkc,O=C(O)C1CN([C@H]2C=CC=C(Cl)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC970000002Jkj,O=C(O)C1CN([C@H]2C(F)=CC=C[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC970000002Jkj,O=C(O)C1CN([C@@H]2C=CC=C(F)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC970000002Jkj,O=C(O)C1CN([C@@H]2C(F)=CC=C[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC970000002Jkj,O=C(O)C1CN([C@H]2C=CC=C(F)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC950000002Jg8,O=C(O)C1CN([C@H]2C3CC4[C@@H]([C@H]42)[C@@H]3O)C[C@H]1c1cccc(F)c1
ZINC950000002Jg8,O=C(O)C1CN([C@@H]2C3CC4[C@@H]([C@H]42)[C@@H]3O)C[C@H]1c1cccc(F)c1
ZINCab0000002Jgi,O=C(O)C1CN([C@H]2C3CCC(CC3)[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINCab0000002Jgi,O=C(O)C1CN([C@@H]2C3CCC(CC3)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINCab0000002Jgi,O=C(O)C1CN([C@@H]2C3CCC(CC3)[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINCab0000002Jgi,O=C(O)C1CN([C@H]2C3CCC(CC3)[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC8c0000002Jgn,O=C(O)C1CN([C@H]2C3C[C@@H]4C2[C@@H]4C3)C[C@H]1c1cccc(F)c1
ZINC8c0000002Jgn,O=C(O)C1CN([C@@H]2C3C[C@@H]4C2[C@@H]4C3)C[C@H]1c1cccc(F)c1
ZINC8c0000002Jgo,O=C(O)C1CN([C@H]2C3C[C@@H]4C2[C@H]4C3)C[C@H]1c1cccc(F)c1
ZINC8c0000002Jgo,O=C(O)C1CN([C@@H]2C3C[C@@H]4C2[C@H]4C3)C[C@H]1c1cccc(F)c1
ZINC8c0000002Jgp,O=C(O)C1CN([C@H]2C3C[C@H]4C2[C@@H]4C3)C[C@H]1c1cccc(F)c1
ZINC8c0000002Jgp,O=C(O)C1CN([C@@H]2C3C[C@H]4C2[C@@H]4C3)C[C@H]1c1cccc(F)c1
ZINC8o0000002Jha,O=C(O)C1CN([C@H]2C=C(Br)CCC2)C[C@H]1c1cccc(F)c1
ZINC8o0000002Jha,O=C(O)C1CN([C@@H]2C=C(Br)CCC2)C[C@H]1c1cccc(F)c1
ZINC8c00000040CK,O=C(O)C1CN([C@H]2C=C(Br)COC2)C[C@H]1c1cccc(F)c1
ZINC8c00000040CK,O=C(O)C1CN([C@@H]2C=C(Br)COC2)C[C@H]1c1cccc(F)c1
ZINC750000002JvV,O=C(O)C1CN([C@H]2C=CN=CN2)C[C@H]1c1cccc(F)c1
ZINC750000002JvV,O=C(O)C1CN([C@@H]2C=CN=CN2)C[C@H]1c1cccc(F)c1
ZINCau0000000DJQ,O=C(O)C1CN([C@H]2C=CSc3sccc32)C[C@H]1c1cccc(F)c1
ZINCau0000000DJQ,O=C(O)C1CN([C@@H]2C=CSc3sccc32)C[C@H]1c1cccc(F)c1
ZINC8d0000002Jq8,O=C(O)C1CN([C@H]2CC(F)(F)[C@@H]2F)C[C@H]1c1cccc(F)c1
ZINC8d0000002Jq8,O=C(O)C1CN([C@@H]2CC(F)(F)[C@@H]2F)C[C@H]1c1cccc(F)c1
ZINC8d0000002Jq9,O=C(O)C1CN([C@H]2CC(F)(F)[C@H]2F)C[C@H]1c1cccc(F)c1
ZINC8d0000002Jq9,O=C(O)C1CN([C@@H]2CC(F)(F)[C@H]2F)C[C@H]1c1cccc(F)c1
ZINC690000002JgB,O=C(O)C1CN([C@H]2CC2(F)F)C[C@H]1c1cccc(F)c1
ZINC690000002JgB,O=C(O)C1CN([C@@H]2CC2(F)F)C[C@H]1c1cccc(F)c1
ZINC9l0000002JgD,O=C(O)C1CN([C@H]2CC3CCC2CC3)C[C@H]1c1cccc(F)c1
ZINC9l0000002JgD,O=C(O)C1CN([C@@H]2CC3CCC2CC3)C[C@H]1c1cccc(F)c1
ZINC8h0000002JlP,O=C(O)C1CN([C@H]2CCC(F)(F)C2)C[C@H]1c1cccc(F)c1
ZINC8h0000002JlP,O=C(O)C1CN([C@@H]2CCC(F)(F)C2)C[C@H]1c1cccc(F)c1
ZINCa80000002Jht,O=C(O)C1CN([C@H]2CCC3(C2)OCCO3)C[C@H]1c1cccc(F)c1
ZINCa80000002Jht,O=C(O)C1CN([C@@H]2CCC3(C2)OCCO3)C[C@H]1c1cccc(F)c1
ZINC7k0000002Jiz,O=C(O)C1CN([C@H]2CCC=C2Br)C[C@H]1c1cccc(F)c1
ZINC7k0000002Jiz,O=C(O)C1CN([C@@H]2CCC=C2Br)C[C@H]1c1cccc(F)c1
ZINC9l0000002Jkk,O=C(O)C1CN([C@H]2CCCC(F)(F)C2)C[C@H]1c1cccc(F)c1
ZINC9l0000002Jkk,O=C(O)C1CN([C@@H]2CCCC(F)(F)C2)C[C@H]1c1cccc(F)c1
ZINC8o0000002Jj6,O=C(O)C1CN([C@H]2CCCC=C2Br)C[C@H]1c1cccc(F)c1
ZINC8o0000002Jj6,O=C(O)C1CN([C@@H]2CCCC=C2Br)C[C@H]1c1cccc(F)c1
ZINCag0000002Jjq,O=C(O)C1CN([C@H]2CCCCCC[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINCag0000002Jjq,O=C(O)C1CN([C@@H]2CCCCCC[C@H]2O)C[C@H]1c1cccc(F)c1
ZINCag0000002Jjq,O=C(O)C1CN([C@@H]2CCCCCC[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINCag0000002Jjq,O=C(O)C1CN([C@H]2CCCCCC[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC8e0000002Jkd,O=C(O)C1CN([C@H]2CCCCCO2)C[C@H]1c1cccc(F)c1
ZINC8e0000002Jkd,O=C(O)C1CN([C@@H]2CCCCCO2)C[C@H]1c1cccc(F)c1
ZINC9f0000002Jkf,O=C(O)C1CN([C@H]2CCCCCOC2)C[C@H]1c1cccc(F)c1
ZINC9f0000002Jkf,O=C(O)C1CN([C@@H]2CCCCCOC2)C[C@H]1c1cccc(F)c1
ZINC9c0000002Jjt,O=C(O)C1CN([C@H]2CCCCC[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC9c0000002Jjt,O=C(O)C1CN([C@@H]2CCCCC[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC9c0000002Jjt,O=C(O)C1CN([C@@H]2CCCCC[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC9c0000002Jjt,O=C(O)C1CN([C@H]2CCCCC[C@H]2O)C[C@H]1c1cccc(F)c1
ZINCap0000002Jjv,O=C(O)C1CN([C@H]2CCCCC[C@@H]3C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jjv,O=C(O)C1CN([C@@H]2CCCCC[C@@H]3C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jju,O=C(O)C1CN([C@H]2CCCCC[C@@H]3C[C@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jju,O=C(O)C1CN([C@@H]2CCCCC[C@@H]3C[C@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jjw,O=C(O)C1CN([C@H]2CCCCC[C@H]3C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jjw,O=C(O)C1CN([C@@H]2CCCCC[C@H]3C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jjx,O=C(O)C1CN([C@H]2CCCCC[C@H]3C[C@H]32)C[C@H]1c1cccc(F)c1
ZINCap0000002Jjx,O=C(O)C1CN([C@@H]2CCCCC[C@H]3C[C@H]32)C[C@H]1c1cccc(F)c1
ZINC760000002JlD,O=C(O)C1CN([C@H]2CCCCN2)C[C@H]1c1cccc(F)c1
ZINC760000002JlD,O=C(O)C1CN([C@@H]2CCCCN2)C[C@H]1c1cccc(F)c1
ZINC870000002JlH,O=C(O)C1CN([C@H]2CCCCNC2)C[C@H]1c1cccc(F)c1
ZINC870000002JlH,O=C(O)C1CN([C@@H]2CCCCNC2)C[C@H]1c1cccc(F)c1
ZINC7b0000002JlJ,O=C(O)C1CN([C@H]2CCCCO2)C[C@H]1c1cccc(F)c1
ZINC7b0000002JlJ,O=C(O)C1CN([C@@H]2CCCCO2)C[C@H]1c1cccc(F)c1
ZINC8m0000003YuF,O=C(O)C1CN([C@@H]2CCCC[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC8m0000003YuF,O=C(O)C1CN([C@H]2CCCC[C@H]2O)C[C@H]1c1cccc(F)c1
ZINC8i0000002JjC,O=C(O)C1CN([C@H]2CCCC[C@@H]2F)C[C@H]1c1cccc(F)c1
ZINC8i0000002JjC,O=C(O)C1CN([C@@H]2CCCC[C@@H]2F)C[C@H]1c1cccc(F)c1
ZINC880000002Jk1,O=C(O)C1CN([C@H]2CCCC[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINC880000002Jk1,O=C(O)C1CN([C@@H]2CCCC[C@@H]2O)C[C@H]1c1cccc(F)c1
ZINCap0000002Jk7,O=C(O)C1CN([C@H]2CCCC[C@@H]3C[C@@H]3C2)C[C@H]1c1cccc(F)c1
ZINCap0000002Jk7,O=C(O)C1CN([C@@H]2CCCC[C@@H]3C[C@@H]3C2)C[C@H]1c1cccc(F)c1
ZINC8i0000002JjD,O=C(O)C1CN([C@H]2CCCC[C@H]2F)C[C@H]1c1cccc(F)c1
ZINC8i0000002JjD,O=C(O)C1CN([C@@H]2CCCC[C@H]2F)C[C@H]1c1cccc(F)c1
ZINC9l0000002Jk5,O=C(O)C1CN([C@H]2CCCC[C@H]3C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINC9l0000002Jk5,O=C(O)C1CN([C@@H]2CCCC[C@H]3C[C@@H]32)C[C@H]1c1cccc(F)c1
ZINC9l0000002Jk6,O=C(O)C1CN([C@H]2CCCC[C@H]3C[C@H]32)C[C@H]1c1cccc(F)c1
ZINC9l0000002Jk6,O=C(O)C1CN([C@@H]2CCCC[C@H]3C[C@H]32)C[C@H]1c1cccc(F)c1
ZINCac0000004zqx,O=C(O)C1CN([C@H]2CCCN(C3CC3)C2)C[C@H]1c1cccc(F)c1
ZINCac0000004zqx,O=C(O)C1CN([C@@H]2CCCN(C3CC3)C2)C[C@H]1c1cccc(F)c1
ZINCaa0000001KjS,O=C(O)C1CN([C@H]2CCCN(CCF)C2)C[C@H]1c1cccc(F)c1
ZINCaa0000001KjS,O=C(O)C1CN([C@@H]2CCCN(CCF)C2)C[C@H]1c1cccc(F)c1
ZINC870000002JpM,O=C(O)C1CN([C@H]2CCCNCC2)C[C@H]1c1cccc(F)c1
ZINC870000002JpM,O=C(O)C1CN([C@@H]2CCCNCC2)C[C@H]1c1cccc(F)c1
ZINC670000002JpQ,O=C(O)C1CN([C@H]2CCCO2)C[C@H]1c1cccc(F)c1
ZINC670000002JpQ,O=C(O)C1CN([C@@H]2CCCO2)C[C@H]1c1cccc(F)c1
ZINC8b0000002JpY,O=C(O)C1CN([C@H]2CCCOCC2)C[C@H]1c1cccc(F)c1
ZINC8b0000002JpY,O=C(O)C1CN([C@@H]2CCCOCC2)C[C@H]1c1cccc(F)c1
ZINC7e0000002Jq0,O=C(O)C1CN([C@H]2CCCSC2)C[C@H]1c1cccc(F)c1
ZINC7e0000002Jq0,O=C(O)C1CN([C@@H]2CCCSC2)C[C@H]1c1cccc(F)c1
ZINC880000002Jlt,O=C(O)C1CN([C@H]2CCC[C@@H](O)C2)C[C@H]1c1cccc(F)c1
ZINC880000002Jlt,O=C(O)C1CN([C@@H]2CCC[C@@H](O)C2)C[C@H]1c1cccc(F)c1
ZINC7e0000002JkC,O=C(O)C1CN([C@H]2CCC[C@@H]2F)C[C@H]1c1cccc(F)c1
ZINC7e0000002JkC,O=C(O)C1CN([C@@H]2CCC[C@@H]2F)C[C@H]1c1cccc(F)c1
ZINCac0000001Kwh,O=C(O)C1CN([C@H]2CCC[C@@H]2NC2CC2)C[C@H]1c1cccc(F)c1
